Type,Handle,Block,Layer,Linetype,Linetype Scale,Lineweight,Color,Displayed Color,Draw Order,Center:X,Center:Y,Center:Z,Radius,Diameter,Length,Area,Referenced Block,Position:X,Position:Y,Position:Z,Scale:X,Scale:Y,Scale:Z,Angle,Columns,Rows,Column Spacing,Row Spacing,Circumference,Text Position:X,Text Position:Y,Text Position:Z,Scale,Origin:X,Origin:Y,Origin:Z,Start Point:X,Start Point:Y,Start Point:Z,End Point:X,End Point:Y,End Point:Z,Width,Height,Solid,Alpha,Pattern:Name,Pattern:From Entity,Pattern:Angle,Pattern:Scale,Vertex:X,Vertex:Y,Vertex:Z,Text,Polyline Pattern,Closed,Vertex:Bulge,Vertex:Angle,Vertex:Start Width,Vertex:End Width,Global Width,Orientation,Size:Base Angle,Size:Size 1,Size:Size 2,Global Z,Rotation,On,View Center:X,View Center:Y,View Target:X,View Target:Y,View Target:Z,Overall,Simple,Plain Text,Font Name,Text Height,Text Width,Text Angle,X Scale,Bold,Italic,Line Spacing,Alignment:Horizontal,Alignment:Vertical,Backward,Upside Down,Tag,Prompt,Name,Off,Frozen,Locked,Collapsed,Plottable,Snappable,Off is Freeze,Tab Order,Min Limits:X,Min Limits:Y,Min Limits:Z,Max Limits:X,Max Limits:Y,Max Limits:Z,Insertion Base:X,Insertion Base:Y,Insertion Base:Z,Min Extents:X,Min Extents:Y,Min Extents:Z,Max Extents:X,Max Extents:Y,Max Extents:Z,Plot Margins:Left,Plot Margins:Bottom,Plot Margins:Right,Plot Margins:Top,Plot Paper Size:Width,Plot Paper Size:Height,Plot Origin:X,Plot Origin:Y,Plot Window Area Min:X,Plot Window Area Min:Y,Plot Window Area Max:X,Plot Window Area Max:Y,Custom Scale:Numerator,Custom Scale:Denominator,Plot Paper Units,Plot Rotation,Plot Type,Use Standard Scale,Standard Scale,Standard Scale Type,Media Name,Description,Metric,Pattern,Hidden,Pixel Unit,Layout,Attributes:CODCONTRATISTA,Attributes:CODIGOPLANO,Attributes:CODIGOPROY,Attributes:CODSUBCONTRATISTA,Attributes:DEPARTAMENTOUNIDAD,Attributes:DIRECCIONPROY,Attributes:EQUIPODIBUJO,Attributes:ETAPAPROY,Attributes:FECHAHITO,Attributes:FRENTEOBRA,Attributes:HOJA,Attributes:INTERVENTORIA,Attributes:Inst_EL,Attributes:LIDERPROY,Attributes:MATRICULAPROF,Attributes:NOMBREAPROBO,Attributes:NOMBREDISEÑO,Attributes:NOMBREREVISO,Attributes:NUMDECONTRATO,Attributes:NUMLOTECONTROL,Attributes:NUMLOTETRABAJO,Attributes:REVISIÓN,Attributes:TOTAL_PLANOS,Attributes:Tag Caja,Attributes:Tag Gabinete,Attributes:Tag_inst,Attributes:VICEPRESIDENCIA,Attributes:dest,QCAD:MultiPageSettings/Columns,QCAD:MultiPageSettings/Rows,QCAD:PageSettings/OffsetX,QCAD:PageSettings/OffsetY,QCAD:PageSettings/PageOrientation,QCAD:PageSettings/PaperHeight,QCAD:PageSettings/PaperSizeName,QCAD:PageSettings/PaperWidth,QCAD:PageSettings/PointSize,QCAD:PageSettings/Scale,QCAD:PageSettings/ShowPaperBorders,REVIT:0001_1002,REVIT:0002_1070,REVIT:0003_1000,REVIT:0004_1002,REVIT:0005_1002,REVIT:0006_1070,REVIT:0007_1000,REVIT:0008_1002,REVIT:0009_1002,REVIT:0010_1070,REVIT:0011_1000,REVIT:0012_1002
Line,0x18b6bfa,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1403,,,,,,0.737220077263,,,,,,,,,0,,,,,,,,,,,,,173.118340646848,34.730270058615,0,173.855560724111,34.730270058615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6bfb,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1404,,,,,,5.247394291114,,,,,,,,,0,,,,,,,,,,,,,159.79869981219,35.056034380962,0,165.046094103303,35.056034380962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6bfc,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1405,,,,,,3.860701177822,,,,,,,,,0,,,,,,,,,,,,,165.046094103303,35.056034380962,0,168.906795281125,35.056034380962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6bfd,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1406,,,,,,4.743965619038,,,,,,,,,1.570796326795,,,,,,,,,,,,,165.046094103303,35.056034380962,0,165.046094103303,39.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6bfe,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1407,,,,,,5.063573822182,,,,,,,,,6.283164398769,,,,,,,,,,,,,158.336426178925,29.40010587126,0,163.4,29.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6bff,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1408,,,,,,0.6,,,,,,,,,1.570796326795,,,,,,,,,,,,,163.4,29.4,0,163.4,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c00,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1409,,,,,,1.646094103303,,,,,,,,,0,,,,,,,,,,,,,163.4,30,0,165.046094103303,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c01,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1410,,,,,,5.056034380962,,,,,,,,,1.570796326795,,,,,,,,,,,,,165.046094103303,30,0,165.046094103303,35.056034380962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c02,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1411,,,,,,1.453905896697,,,,,,,,,0,,,,,,,,,,,,,165.046094103303,30,0,166.5,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c03,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1412,,,,,,0.6,,,,,,,,,4.712388980385,,,,,,,,,,,,,166.5,30,0,166.5,29.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c04,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1413,,,,,,5.013701713644,,,,,,,,,0,,,,,,,,,,,,,166.5,29.4,0,171.513701713644,29.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c05,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1414,,,,,,0.213701739869,,,,,,,,,3.142088069605,,,,,,,,,,,,,171.513701713644,28.90010587126,0,171.3,28.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c06,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1415,,,,,,0.5,,,,,,,,,1.570796326795,,,,,,,,,,,,,171.3,28.9,0,171.3,29.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c07,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1416,,,,,,0.163573855337,,,,,,,,,6.282538068858,,,,,,,,,,,,,158.336426178925,28.90010587126,0,158.5,28.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c08,*Model_Space,CANALIZACIONES ... ANALOGAS,By Layer,1,By Layer,By Layer,#0000ff,1417,,,,,,0.500102451083,,,,,,,,,1.570775418388,,,,,,,,,,,,,158.5,28.9,0,158.500010456346,29.400102450974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c0a,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1418,,,,,,10.86,,,,,,,,,3.14159265359,,,,,,,,,,,,,158.86,45.6,0,148,45.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c0b,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1419,,,,,,16.6,,,,,,,,,4.712388980385,,,,,,,,,,,,,148,45.6,0,148,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c0c,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1420,,,,,,61.3,,,,,,,,,3.14159265359,,,,,,,,,,,,,148,29,0,86.7,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c0e,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1421,,,,,,61.1,,,,,,,,,0,,,,,,,,,,,,,86.7,29.2,0,147.8,29.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c0f,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1422,,,,,,16.6,,,,,,,,,1.570796326795,,,,,,,,,,,,,147.8,29.2,0,147.8,45.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c10,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1423,,,,,,11.06,,,,,,,,,0,,,,,,,,,,,,,147.8,45.8,0,158.86,45.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c12,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1424,,,,,,11.198015041126,,,,,,,,,4.712388980385,,,,,,,,,,,,,86.2,48.437820016431,0,86.2,37.239804975305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c14,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1425,,,,,,11.198015041126,,,,,,,,,1.570796326795,,,,,,,,,,,,,86.5,37.239804975305,0,86.5,48.437820016431,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c16,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1426,,,,,,20.42135523572,,,,,,,,,0,,,,,,,,,,,,,65.624774551089,36.8,0,86.046129786809,36.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c17,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1427,,,,,,7.239804975305,,,,,,,,,1.570796326795,,,,,,,,,,,,,86.2,29.4,0,86.2,36.639804975305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c31,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1428,,,,,,7.239804975305,,,,,,,,,1.570796326795,,,,,,,,,,,,,86.5,29.4,0,86.5,36.639804975305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c18,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1429,,,,,,20.42135523572,,,,,,,,,3.14159265359,,,,,,,,,,,,,86.046129786809,37.1,0,65.624774551089,37.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c19,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1430,,,,,,13.324031739322,,,,,,,,,1.570796326795,,,,,,,,,,,,,65.1,37.275968260678,0,65.1,50.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c1a,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1431,,,,,,18.355405228496,,,,,,,,,3.14159265359,,,,,,,,,,,,,65.1,50.6,0,46.744594771504,50.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c1c,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1432,,,,,,18.755405228496,,,,,,,,,0,,,,,,,,,,,,,46.744594771504,51,0,65.5,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c1d,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1433,,,,,,13.724031739322,,,,,,,,,4.712388980385,,,,,,,,,,,,,65.5,51,0,65.5,37.275968260678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c23,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1434,,,,,,,,Pull,32.5,81.2,0,1,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c24,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1435,,,,,,,,Pull,32.6,67.4,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c25,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1436,,,,,,,,Pull,48.394507696432,67.425714234002,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c26,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1437,,,,,,,,Pull,46.444594771504,50.790974641171,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c27,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1438,,,,,,,,Pull,65.324774551089,36.975968260678,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c28,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1439,,,,,,,,Pull,86.346129786809,36.939804975305,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c29,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1440,,,,,,,,Pull,86.451745878168,48.737820016431,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c2a,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1441,,,,,,,,Pull,106.7,48.8,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c2b,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1442,,,,,,,,Pull,86.4,29.1,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c2d,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1443,,,,,,,,Pull,159.3,46,0,2.2,2.2,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c2e,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1444,,,,,,,,Pull,158.7,55.4,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block Reference,0x18b6c2f,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1445,,,,,,,,Pull,46.438185830759,49.833212248592,0,1.5,1.5,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c30,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1446,,,,,,0.357762392579,,,,,,,,,4.712388980385,,,,,,,,,,,,,46.243252346047,50.490974641171,0,46.243252346047,50.133212248592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,0x18b6c32,*Model_Space,CANALIZACIONES ... BANCO,By Layer,1,By Layer,By Layer,#ff7f00,1447,,,,,,1.36,,,,,,,,,0,,,,,,,,,,,,,159.74,46.1,0,161.1,46.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
